customerID,Churn,customer.gender,customer.SeniorCitizen,customer.Partner,customer.Dependents,customer.tenure,phone.PhoneService,phone.MultipleLines,internet.OnlineSecurity,internet.OnlineBackup,internet.DeviceProtection,internet.TechSupport,internet.StreamingTV,internet.StreamingMovies,account.PaperlessBilling,account.Charges.Monthly,account.Charges.Total,account.Cuentas_Diarias,internet.InternetService_Fiber optic,internet.InternetService_No,account.Contract_One year,account.Contract_Two year,account.PaymentMethod_Credit card (automatic),account.PaymentMethod_Electronic check,account.PaymentMethod_Mailed check,PaymentMethod,Contract
0670-KDOMA,0,Female,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,1,-1.479387940066815,-0.9968458796089206,-1.4793879400668146,False,True,False,False,False,False,True,Mailed check,Month-to-month
0673-IGUQO,0,Male,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,-1.4727407520661506,-0.9967576430251978,-1.4727407520661502,False,True,False,False,False,False,True,Mailed check,Month-to-month
0674-DGMAQ,0,Male,1,1,0,-0.015113308357824713,1,1,0,1,1,0,0,1,1,0.9551446651765553,0.3048863809077638,0.9551446651765555,True,False,False,False,False,True,False,Electronic check,Month-to-month
0674-EYYZV,0,Female,0,0,0,-1.2774445836787656,1,0,0,0,0,0,1,0,1,-0.33607160395252245,-0.9816691872085972,-0.33607160395252217,False,False,False,False,False,True,False,Electronic check,Month-to-month
0674-GCDXG,0,Male,0,0,0,1.247217966963116,1,1,1,0,1,1,0,1,1,0.2372483611047903,0.9703666953451962,0.23724836110479067,False,False,False,True,False,False,False,Otro,Two year
0675-NCDYU,0,Female,0,1,1,1.6137012404433893,1,1,1,1,1,1,1,1,1,1.7162476912526399,2.7633561357386247,1.71624769125264,True,False,False,True,True,False,False,Credit card (automatic),Two year
0678-RLHVP,0,Female,0,0,0,0.8400143297628127,1,1,0,1,1,0,1,1,0,1.3556377422165908,1.5011318055838287,1.3556377422165908,True,False,False,True,False,True,False,Electronic check,Two year
0679-IDSTG,1,Female,1,1,1,-1.2774445836787656,1,0,0,0,0,0,0,0,1,0.14917312009598557,-0.9752279165968321,0.14917312009598566,True,False,False,False,False,True,False,Electronic check,Month-to-month
0679-TDGAK,0,Male,0,1,1,0.7178532386027215,1,0,1,0,0,1,1,1,0,0.356897745116751,0.7702461234618633,0.35689774511675115,False,False,True,False,False,True,False,Electronic check,One year
0680-DFNNY,1,Male,0,1,0,-0.7073594915983407,1,1,0,0,1,0,1,1,1,1.2077378092018058,-0.3422186649693936,1.2077378092018058,True,False,False,False,False,True,False,Electronic check,Month-to-month
0682-USIXD,0,Female,0,1,0,-0.46303730927815856,1,0,0,0,0,1,1,0,1,0.7075369121518029,-0.20331222304376004,0.707536912151803,True,False,False,False,False,True,False,Electronic check,Month-to-month
0684-AOSIH,1,Male,0,1,0,-1.2774445836787656,1,0,1,0,0,0,1,1,1,1.0049985751815391,-0.9638674564425203,1.0049985751815391,True,False,False,False,False,True,False,Electronic check,Month-to-month
0685-MLYYM,1,Female,1,0,0,-1.2367242199587352,1,0,0,0,0,0,0,0,0,0.19902703010096928,-0.9374626587634695,0.19902703010096962,True,False,False,False,False,True,False,Electronic check,Month-to-month
0687-ZVTHB,1,Male,0,1,1,1.3286586944031769,1,1,1,1,1,0,0,1,0,0.25552812810661757,1.0474192920811403,0.2555281281066178,False,False,True,False,True,False,False,Credit card (automatic),One year
0689-DSXGL,0,Female,0,1,1,0.7992939660427822,1,0,0,1,1,1,0,0,0,0.6992279271509723,0.9501163993808115,0.6992279271509725,True,False,False,False,False,False,False,Otro,Month-to-month
0689-NKYLF,1,Male,0,0,0,-0.7888002190384014,1,0,0,0,1,0,1,0,1,0.612814483142334,-0.537861230228794,0.6128144831423342,True,False,False,False,False,True,False,Electronic check,Month-to-month
0690-SRQID,0,Male,0,0,0,-1.1552834925186746,1,0,0,0,0,0,0,0,1,-1.4993295040688086,-0.9759779275584759,-1.4993295040688084,False,True,False,False,False,False,True,Mailed check,Month-to-month
0691-IFBQW,1,Female,1,0,0,0.5549717837226001,1,1,1,1,1,0,1,1,1,1.503537675231376,1.1448986579489144,1.5035376752313758,True,False,True,False,False,True,False,Electronic check,One year
0691-JVSYA,1,Female,0,1,0,0.8400143297628127,1,0,0,0,1,0,1,1,1,1.0000131841810405,1.200222995943116,1.0000131841810407,True,False,True,False,False,False,False,Otro,One year
0691-NIKRI,0,Female,0,0,0,0.3106496014024181,1,1,0,0,1,1,1,1,1,1.3689321182179202,0.906836355064773,1.3689321182179202,True,False,True,False,True,False,False,Credit card (automatic),One year
0696-UKTOX,0,Male,0,0,1,-0.38159658183809786,1,0,0,1,0,1,0,0,0,-0.35268957395418365,-0.4267493121758455,-0.3526895739541833,False,False,False,False,False,True,False,Electronic check,Month-to-month
0697-ZMSWS,1,Male,0,0,0,-1.1552834925186746,1,1,0,0,0,0,0,1,1,0.6942425361504742,-0.8562629425925535,0.6942425361504742,True,False,False,False,False,True,False,Electronic check,Month-to-month
0699-NDKJM,0,Female,0,1,0,1.002895784642934,0,0,1,1,1,0,1,1,1,-0.19980424993890028,0.51076438987901,-0.19980424993890003,False,False,False,False,False,False,False,Otro,Month-to-month
0701-RFGFI,0,Female,0,1,1,0.6771328748826912,1,1,0,0,0,0,1,1,1,1.0182929511828682,1.0298160936284393,1.0182929511828682,True,False,False,False,False,False,False,Otro,Month-to-month
0701-TJSEF,0,Male,0,0,0,-0.9516816739185228,1,0,1,0,1,1,0,1,1,0.11593718009266311,-0.751239348816479,0.11593718009266331,False,False,False,False,False,False,False,Otro,Month-to-month
0702-PGIBZ,1,Male,0,0,1,-1.1552834925186746,1,1,0,1,0,0,1,1,1,1.2276793732037996,-0.8449466007301032,1.2276793732037998,True,False,False,False,False,True,False,Electronic check,Month-to-month
0704-VCUMB,0,Female,0,1,0,1.1657772395230555,1,0,0,0,0,0,0,0,0,-1.479387940066815,-0.4415951173872083,-1.4793879400668146,False,True,False,True,True,False,False,Credit card (automatic),Two year
0707-HOVVN,0,Female,1,0,0,1.5322605130033284,1,1,0,1,1,1,1,0,1,0.356897745116751,1.2939523070026708,0.35689774511675115,False,False,False,True,False,False,False,Otro,Two year
0708-LGSMF,0,Male,0,1,0,-0.7888002190384014,1,1,1,0,0,0,0,1,1,0.03617092408468901,-0.6077225453913288,0.03617092408468934,False,False,False,False,False,True,False,Electronic check,Month-to-month
0708-SJDIS,0,Female,0,0,0,0.06632741908223598,1,1,0,0,0,1,1,0,0,0.00792037508186511,-0.053927686801042866,0.007920375081865258,False,False,False,False,False,False,True,Mailed check,Month-to-month
0709-TVGUR,1,Female,1,0,0,-0.9516816739185228,1,1,0,0,0,0,0,0,1,0.32532360211359457,-0.7309669937061635,0.3253236021135948,True,False,False,False,False,True,False,Electronic check,Month-to-month
0716-BQNDX,0,Male,1,0,0,1.002895784642934,1,1,1,0,0,1,0,1,0,0.9634536501773859,1.4761167340984123,0.9634536501773862,True,False,False,True,False,True,False,Electronic check,Two year
0719-SYFRB,1,Female,0,0,0,-0.8295205827584317,1,1,1,0,1,1,0,0,1,-0.10342002392926519,-0.6908855255500771,-0.10342002392926468,False,False,False,False,False,False,True,Mailed check,Month-to-month
0722-SVSFK,0,Female,0,0,0,-1.0331224013585834,1,0,0,0,1,1,1,1,1,1.1844726511994805,-0.6903340469018096,1.1844726511994805,True,False,False,False,False,True,False,Electronic check,Month-to-month
0722-TROQR,1,Female,1,0,0,-1.1552834925186746,1,1,0,0,0,0,0,0,1,0.33695618111475767,-0.8638292296467845,0.3369561811147581,True,False,False,False,False,True,False,Electronic check,Month-to-month
0723-DRCLG,1,Female,1,1,0,-1.2774445836787656,1,1,0,0,0,0,0,0,1,0.32200000811326246,-0.9729337654200391,0.3220000081132629,True,False,False,False,False,True,False,Electronic check,Month-to-month
0723-FDLAY,0,Male,0,0,0,0.47353105628253944,1,1,0,1,1,1,1,1,1,0.6809481601491449,0.6284278742733771,0.6809481601491453,False,False,True,False,False,False,False,Otro,One year
0723-VSOBE,0,Female,1,0,0,0.5142514200025698,0,0,0,0,0,0,0,1,0,-1.0157465770204666,-0.30138718585166335,-1.0157465770204661,False,False,True,False,False,True,False,Electronic check,One year
0725-CXOTM,0,Female,0,0,0,0.14776814652229667,1,1,1,0,1,1,1,1,1,0.827186296163764,0.4713446961008446,0.8271862961637644,False,False,True,False,True,False,False,Credit card (automatic),One year
0727-BMPLR,1,Female,1,0,0,0.9214550572028734,1,1,0,0,1,0,1,1,1,1.1711782751981514,1.424829219809529,1.1711782751981517,True,False,True,False,False,True,False,Electronic check,One year
0727-BNRLG,0,Male,0,0,0,1.4915401492832983,1,1,0,1,1,1,1,0,1,1.0930738161903437,1.9693592371089197,1.093073816190344,True,False,False,True,True,False,False,Credit card (automatic),Two year
0727-IWKVK,1,Male,0,1,0,-0.9516816739185228,1,0,0,1,1,0,0,0,1,0.50313588113137,-0.6785544629748144,0.5031358811313703,True,False,False,False,False,True,False,Electronic check,Month-to-month
0730-BGQGF,0,Male,0,1,1,1.5729808767233588,1,1,1,1,1,1,1,1,0,0.8487896571659234,1.7680695304912595,0.8487896571659235,False,False,False,True,True,False,False,Credit card (automatic),Two year
0730-KOAVE,0,Male,0,0,0,-0.0965540357978854,1,1,1,1,0,0,0,1,1,0.9817334171792131,0.17645803329921378,0.9817334171792133,True,False,False,False,True,False,False,Credit card (automatic),Month-to-month
0731-EBJQB,0,Female,0,1,1,0.7992939660427822,1,0,0,0,0,0,0,0,1,-1.4744025490663168,-0.5246036835244418,-1.4744025490663164,False,True,True,False,False,True,False,Electronic check,One year
0732-OCQOC,0,Female,0,1,1,0.7992939660427822,1,1,0,0,0,0,0,0,1,-1.3198554280508674,-0.4453672313413584,-1.319855428050867,False,True,False,True,False,False,False,Otro,Two year
0733-VUNUW,1,Male,0,0,0,-0.3408762181180675,1,1,1,0,0,0,0,0,1,-0.3028356639492,-0.38788109704594775,-0.3028356639491996,False,False,False,False,False,False,False,Otro,Month-to-month
0734-OXWBT,0,Male,0,0,1,-1.1960038562387048,1,0,0,0,0,1,1,1,0,0.19736523310080326,-0.9062269081255947,0.19736523310080367,False,False,False,False,False,False,True,Mailed check,Month-to-month
0739-UUAJR,0,Female,0,1,1,1.6137012404433893,0,0,1,0,1,0,1,1,1,-0.3643221529553466,0.7379735929652455,-0.36432215295534626,False,False,False,True,True,False,False,Credit card (automatic),Two year
0742-LAFQK,0,Male,0,1,0,1.6137012404433893,1,1,1,1,1,0,0,1,1,1.1429277261953275,2.268723906534483,1.1429277261953275,True,False,False,True,False,True,False,Electronic check,Two year
0742-MOABM,1,Male,0,1,0,-1.1552834925186746,1,0,0,0,0,1,0,0,0,-0.4889569279678058,-0.9266536772574252,-0.4889569279678055,False,False,False,False,False,False,True,Mailed check,Month-to-month
0742-NXBGR,1,Female,0,0,0,-1.2774445836787656,1,0,0,1,1,0,0,0,1,0.5829021371393436,-0.9694704795089186,0.5829021371393438,True,False,False,False,False,True,False,Electronic check,Month-to-month
0743-HNPFG,0,Female,0,1,1,0.758573602322752,1,0,1,1,0,1,0,1,1,0.1657910900976468,0.5659343138516969,0.16579109009764725,False,False,True,False,True,False,False,Credit card (automatic),One year
0743-HRVFF,0,Female,0,1,1,0.758573602322752,0,0,0,0,1,1,1,1,1,-0.28621769394753876,0.27318738820534416,-0.28621769394753843,False,False,True,False,False,True,False,Electronic check,One year
0744-BIKKF,0,Male,0,0,0,1.6137012404433893,1,1,1,1,1,1,1,1,0,0.7274784761537967,1.7404955980778813,0.727478476153797,False,False,False,True,False,False,False,Otro,Two year
0744-GKNGE,0,Female,0,1,1,1.2879383306831464,1,1,1,0,0,1,0,0,1,0.7324638671542947,1.3445118694758411,0.7324638671542948,True,False,False,False,False,False,False,Otro,Month-to-month
0746-JTRFU,1,Male,0,0,0,-1.2367242199587352,0,0,0,0,0,0,0,0,1,-1.3198554280508674,-0.9809191762469534,-1.319855428050867,False,False,False,False,False,True,False,Electronic check,Month-to-month
0748-RDGGM,1,Male,0,1,0,1.5322605130033284,1,0,1,1,1,1,1,1,1,1.4869197052297147,2.318379044024494,1.4869197052297147,True,False,True,False,False,False,False,Otro,One year
0749-IRGQE,0,Female,1,1,0,-0.7888002190384014,0,0,0,0,0,0,1,1,0,-0.6468276429835875,-0.7726367203692605,-0.6468276429835871,False,False,False,False,False,True,False,Electronic check,Month-to-month
0750-EBAIU,0,Male,0,0,0,0.7992939660427822,1,0,1,0,1,0,1,0,0,0.8803638001690798,1.0846771895580967,0.8803638001690798,True,False,True,False,False,True,False,Electronic check,One year
0750-EKNGL,0,Male,0,0,0,-1.0331224013585834,1,0,0,0,0,0,0,0,0,-1.462769970065154,-0.9435289238944127,-1.4627699700651535,False,True,False,False,False,False,True,Mailed check,Month-to-month
0754-EEBDC,0,Male,0,1,1,-1.1552834925186746,1,0,0,0,0,0,0,0,0,-1.491020519067978,-0.971963162999088,-1.4910205190679775,False,True,False,True,False,False,True,Mailed check,Two year
0754-UKWQP,1,Male,0,0,0,-1.2367242199587352,1,0,0,0,1,0,1,1,1,1.0332491241843629,-0.9185579707008574,1.033249124184363,True,False,False,False,False,True,False,Electronic check,Month-to-month
0756-MPZRL,0,Male,0,0,0,0.5549717837226001,0,0,0,0,1,1,0,0,0,-1.0323645470221279,-0.3273066823202388,-1.0323645470221274,False,False,True,False,True,False,False,Credit card (automatic),One year
0757-WCUUZ,0,Male,0,1,1,0.880734693482843,1,1,0,0,1,0,0,1,0,-0.046918925923616905,0.49825685413630166,-0.04691892592361652,False,False,False,True,True,False,False,Credit card (automatic),Two year
0761-AETCS,1,Female,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,-1.5109620830699715,-0.9972650033816037,-1.510962083069971,False,True,False,False,False,True,False,Electronic check,Month-to-month
0769-MURVM,0,Female,0,1,1,1.6137012404433893,0,0,1,1,1,1,1,1,0,0.03118553308419093,1.0127864329699372,0.031185533084191072,False,False,False,True,False,False,False,Otro,Two year
0771-CHWSK,0,Male,0,0,0,1.369379058123207,1,1,1,1,1,0,0,1,1,0.32698539911376057,1.1111922829668008,0.32698539911376073,False,False,False,True,True,False,False,Credit card (automatic),Two year
0771-WLCLA,0,Female,0,1,1,-0.6666391278783103,1,1,1,0,1,1,1,1,1,1.6015836982411773,-0.17523093027397585,1.6015836982411775,True,False,False,False,False,True,False,Electronic check,Month-to-month
0772-GYEQQ,1,Male,0,0,0,-1.1960038562387048,1,0,0,0,1,1,1,0,1,0.7839795741594444,-0.8901678498880433,0.7839795741594446,True,False,False,False,False,False,True,Mailed check,Month-to-month
0774-IFUVM,0,Male,0,1,1,-0.8702409464784621,1,1,1,0,0,0,1,0,1,0.012905766082363669,-0.6866501695313822,0.012905766082363964,False,False,False,False,False,False,False,Otro,Month-to-month
0774-RMNUW,0,Female,0,1,1,1.5729808767233588,0,0,1,1,0,1,1,1,0,-0.16823010693574386,0.8130629257133567,-0.16823010693574364,False,False,False,True,False,False,False,Otro,Two year
0778-NELLA,1,Male,0,0,0,-0.9516816739185228,0,0,0,0,0,0,1,0,1,-0.9991286070188055,-0.875145571509235,-0.999128607018805,False,False,False,False,True,False,False,Credit card (automatic),Month-to-month
0780-XNZFN,0,Male,0,0,0,1.002895784642934,1,0,0,0,0,0,0,0,0,-1.4660935640654862,-0.5091843405188807,-1.4660935640654857,False,True,False,True,False,False,False,Otro,Two year
0781-LKXBR,1,Male,1,0,0,-0.9516816739185228,1,1,0,0,1,0,1,1,1,1.1877962451998125,-0.600509204671989,1.1877962451998128,True,False,False,False,False,True,False,Electronic check,Month-to-month
0784-GTUUK,0,Male,0,1,0,1.2064976032430856,1,1,0,0,0,0,0,0,1,-1.3630621500551865,-0.367476387060048,-1.3630621500551863,False,True,True,False,True,False,False,Credit card (automatic),One year
0784-ZQJZX,0,Male,0,0,1,1.6137012404433893,1,0,0,0,0,0,0,0,0,-1.491020519067978,-0.3309243822528739,-1.4910205190679775,False,True,False,True,True,False,False,Credit card (automatic),Two year
0786-IVLAW,0,Female,1,0,0,1.369379058123207,1,1,0,1,1,0,1,1,0,1.440389389225063,2.187766840968805,1.4403893892250632,True,False,True,False,False,False,False,Otro,One year
0786-VSSUD,1,Male,1,0,0,-0.6666391278783103,0,0,0,1,0,0,1,0,1,-0.8562140650045189,-0.7058416264910934,-0.8562140650045185,False,False,False,False,False,False,True,Mailed check,Month-to-month
0787-LHDYT,0,Male,0,0,0,-0.6666391278783103,1,0,0,0,0,0,0,0,1,-1.4677553610656522,-0.8600791748385651,-1.4677553610656517,False,True,False,False,True,False,False,Credit card (automatic),Month-to-month
0788-DXBFY,0,Male,0,1,1,1.0436161483629645,1,0,0,0,0,0,0,0,1,-1.502653098069141,-0.5165962135515968,-1.5026530980691402,False,True,True,False,False,True,False,Electronic check,One year
0793-TWELN,0,Female,0,0,0,-1.1552834925186746,1,1,1,0,0,0,0,0,1,0.5114448661322006,-0.8646674771921513,0.5114448661322009,True,False,False,False,False,True,False,Electronic check,Month-to-month
0794-YVSGE,0,Male,0,1,1,1.6137012404433893,1,0,0,0,0,0,0,0,0,-1.477726143066649,-0.38761638729477926,-1.4777261430666484,False,True,False,True,False,False,False,Otro,Two year
0795-GMVQO,0,Male,0,1,0,1.4100994218432374,1,1,1,1,1,0,1,1,0,1.5002140812310438,2.229149798734803,1.500214081231044,True,False,True,False,True,False,False,Credit card (automatic),One year
0795-LAFGP,0,Male,0,1,1,1.5729808767233588,1,1,1,1,1,1,1,1,0,0.8521132511662559,1.936049926753559,0.8521132511662561,False,False,False,True,False,True,False,Electronic check,Two year
0795-XCCTE,0,Male,1,0,0,1.6137012404433893,1,1,0,0,0,0,0,0,0,-1.3082228490497045,-0.2075255199165243,-1.3082228490497039,False,True,False,True,False,False,False,Otro,Two year
0799-DDIHE,0,Female,0,1,1,-0.7073594915983407,1,0,0,0,0,0,0,0,0,-0.613591702980265,-0.7236654164031009,-0.6135917029802647,False,False,False,False,False,True,False,Electronic check,Month-to-month
0804-XBFBV,0,Female,0,0,1,-0.8702409464784621,0,0,0,0,0,0,0,0,0,-1.3148700370503688,-0.8641380576898144,-1.3148700370503685,False,False,False,False,False,True,False,Electronic check,Month-to-month
0804-YGEQV,0,Female,0,1,1,0.43281069256250915,1,1,0,0,0,0,0,0,1,-1.3397969920528607,-0.5676190180893116,-1.3397969920528603,False,True,True,False,False,False,False,Otro,One year
0807-ZABDG,1,Female,0,0,1,-1.1960038562387048,1,0,1,0,0,1,0,0,1,-0.32111543095102724,-0.9375508953471922,-0.32111543095102696,False,False,False,False,False,False,True,Mailed check,Month-to-month
0810-BDHAW,0,Female,0,1,1,-0.3408762181180675,1,1,1,1,0,0,1,1,0,0.4532819711263863,-0.19735625364247036,0.45328197112638674,False,False,True,False,False,True,False,Electronic check,One year
0810-DHDBD,0,Female,0,0,0,0.7992939660427822,1,1,1,0,1,1,1,0,0,0.3070438351117673,0.7049731106529147,0.30704383511176764,False,False,True,False,True,False,False,Credit card (automatic),One year
0811-GSDTP,0,Female,0,0,1,-0.7888002190384014,0,0,0,1,0,0,0,0,0,-1.150352134033923,-0.8371597222165652,-1.1503521340339224,False,False,False,False,False,True,False,Electronic check,Month-to-month
0812-WUPTB,1,Male,1,1,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0.20235062410130134,-0.9745220239270497,0.20235062410130147,True,False,False,False,False,False,True,Mailed check,Month-to-month
0813-TAXXS,0,Male,0,0,0,0.9214550572028734,1,1,0,0,1,0,1,1,1,0.43334040712439253,0.9016083374791968,0.4333404071243928,False,False,False,True,False,False,False,Otro,Two year
0815-MFZGM,0,Female,0,1,0,0.3920903288424788,1,0,0,0,1,1,1,1,1,1.1379423351948288,0.8185115347582403,1.1379423351948288,True,False,False,True,True,False,False,Credit card (automatic),Two year
0816-TSPHQ,0,Male,0,0,0,-1.2367242199587352,1,0,0,0,0,0,0,0,0,-1.462769970065154,-0.9862795487081141,-1.4627699700651535,False,True,False,False,False,False,True,Mailed check,Month-to-month
0817-HSUSE,0,Male,0,0,0,-1.2774445836787656,1,0,0,0,1,1,1,1,1,0.356897745116751,-0.9724705233554942,0.35689774511675115,False,False,False,False,False,True,False,Electronic check,Month-to-month
0818-OCPZO,1,Male,1,0,0,-0.21871512695797646,1,1,0,1,0,0,0,0,1,0.5546515881365197,-0.06956762126591085,0.5546515881365202,True,False,False,False,False,True,False,Electronic check,Month-to-month
0820-FNRNX,0,Male,0,1,1,-0.62591876415828,1,1,0,1,1,1,0,0,1,0.06442147308751339,-0.5306037712175928,0.06442147308751386,False,False,False,False,False,False,True,Mailed check,Month-to-month
0822-GAVAP,1,Female,0,0,0,-1.2367242199587352,0,0,0,0,0,0,0,1,1,-0.9991286070188055,-0.9783161970271305,-0.999128607018805,False,False,False,False,False,True,False,Electronic check,Month-to-month
0822-QGCXA,0,Female,1,1,0,-0.21871512695797646,1,1,0,1,1,1,1,1,0,0.6344178441444933,0.01344094487132244,0.6344178441444936,False,False,False,False,False,True,False,Electronic check,Month-to-month
0823-HSCDJ,1,Male,1,0,0,0.7992939660427822,0,0,0,1,0,0,1,1,1,-0.518869273970796,0.11963367338172431,-0.5188692739707957,False,False,False,False,False,True,False,Electronic check,Month-to-month
0824-VWDPO,0,Female,0,0,0,0.5142514200025698,1,1,1,1,0,0,0,1,0,1.0631614701873533,0.9542855779617141,1.0631614701873535,True,False,True,False,False,False,False,Otro,One year
